117169,0
116625,0
118274,3
119488,1
118382,3
119486,0
119485,0
119483,3
116623,0
113199,1
117422,-1
113624,2
113627,0
116621,0
113621,-1
113191,0
113622,1
116168,-2
118979,-1
118209,0
116161,-3
118207,-1
118204,1
118977,0
118202,1
116164,1
116166,1
113530,-1
117581,0
113538,0
117429,0
118996,1
113448,0
118994,0
117428,0
112918,1
112919,0
112668,-1
112666,4
112915,-1
113443,0
112662,0
112663,0
112661,-1
117305,-1
112969,-2
112263,0
116017,-1
112261,0
112266,0
116010,0
112264,0
114742,0
112268,0
116391,0
118880,0
118949,0
118962,-1
118501,-1
112008,0
112009,0
119223,-1
112001,1
112006,0
112004,-1
112005,0
112868,0
112869,2
113843,1
113842,0
117639,0
112862,1
117309,-1
113849,0
113848,1
115565,0
115666,1
115664,1
115662,2
118461,0
115660,1
118912,1
115669,-1
115668,0
113995,1
113994,0
113993,0
112469,-1
113990,0
112465,0
112467,0
112462,-1
119317,1
111169,0
119315,0
119314,-1
115449,1
111161,1
115445,1
111163,0
111164,0
115442,4
115441,-1
112719,0
112487,1
112485,0
112480,0
118773,1
115591,0
115590,0
115592,4
115595,1
115594,0
115599,1
115060,0
115062,0
115067,1
115066,0
113051,2
114883,-1
114228,0
114886,1
118389,2
114889,0
114220,0
114222,-1
119001,0
119007,0
118571,-1
118573,0
119184,2
112675,2
111909,1
115289,3
118823,1
111903,2
111900,1
115286,2
111907,0
115282,2
117621,-1
118683,0
117623,-1
118821,1
117625,0
117995,-1
111589,1
117629,0
117628,0
117999,0
111585,1
111580,0
111581,2
114538,-1
111741,3
115841,0
111743,0
115846,1
115845,1
111747,0
111749,0
114532,4
115848,3
114537,0
119179,0
119176,-2
119175,0
111345,1
111347,2
111341,0
111342,0
119336,0
111348,-1
117199,0
117198,1
117190,-1
117195,1
117194,-1
114156,1
114154,1
114155,0
114400,2
117758,0
118198,0
114403,2
117755,2
118194,1
118192,0
114409,-1
114158,0
114159,2
118751,-3
118753,1
118755,0
119262,1
115936,0
115934,1
115933,0
115416,-2
114949,-2
116020,-1
117285,0
116378,-2
116374,0
116804,0
116377,0
116802,1
116801,0
117578,0
116579,0
116577,-2
117572,-1
116572,-1
117574,0
116570,1
117576,1
114712,0
114715,0
114718,0
116027,0
116970,0
116977,0
116029,-1
116978,0
119464,0
117948,-1
118361,0
116718,0
116719,1
117377,1
118364,1
117375,0
116712,2
116710,0
116714,1
117174,0
117176,1
118016,1
117172,2
116482,0
116983,1
116480,1
112547,0
116486,0
116487,1
116485,1
113200,1
118514,0
113207,2
116980,1
113754,1
113619,0
118918,1
113611,0
113612,0
113614,1
113616,1
116154,0
116157,1
116622,0
116151,0
112371,0
116159,-2
116629,-2
115898,0
118968,-1
113298,0
113299,0
114382,0
118963,1
113295,0
113296,0
118216,0
118211,-4
118210,0
116398,0
113508,1
113509,0
113058,4
113056,2
119120,0
113055,0
113500,0
113053,0
113502,0
113503,0
113276,0
118984,-1
118987,-1
113272,1
112678,-1
113270,1
112903,1
112674,0
112901,0
112900,0
112671,-2
119420,0
118435,0
114389,0
112271,3
116023,0
116025,0
112276,1
112279,0
112278,0
118417,1
115683,0
112019,-1
112872,-2
112870,0
112012,0
112014,0
112879,-1
113873,3
113878,0
115610,-3
115611,-2
115617,1
115614,1
115619,1
117812,0
113474,0
113470,1
113472,0
112470,0
113478,-1
112476,1
112474,-1
119363,0
112707,1
115439,0
112700,0
115433,1
115436,1
115435,0
112495,1
112497,2
118414,0
112490,0
112492,2
111236,-1
115058,1
113977,0
115729,1
115727,2
115724,-1
115723,0
115542,1
114899,-1
118560,-1
114897,-1
114230,1
114237,-2
115548,0
114234,0
111177,0
111175,-1
111173,1
111171,1
111911,1
111910,2
111913,1
111915,1
111917,0
118302,0
118690,3
114525,-2
114524,1
118695,1
111598,1
117968,0
117969,0
117966,0
111594,0
111597,1
117617,-3
111591,0
117612,1
114528,2
118818,1
111757,1
111756,0
118353,1
111752,1
119108,0
119102,0
119103,0
119100,-1
119104,3
111353,3
111351,1
111357,2
111355,-1
114413,2
114412,0
117213,1
114141,-1
114415,1
118184,2
114419,0
117764,-1
117765,0
117766,1
118182,1
115948,0
118748,2
112477,-1
118745,2
118741,1
118740,0
118686,0
115048,-1
117544,0
117814,1
117547,1
116819,0
116818,0
117542,0
116814,0
116361,-1
116367,2
115438,0
116365,0
116812,0
116561,2
114709,-1
114707,2
115968,0
114702,0
114701,2
116961,0
116963,0
116969,1
116708,1
118296,-1
118358,0
117388,0
117389,1
118355,1
118356,0
116704,0
116706,-1
116499,2
118927,0
117143,0
117144,0
117147,0
116492,0
116496,-1
118363,-1
116143,-1
116636,0
116147,0
116144,-1
116149,0
115800,1
116639,1
119247,-1
118362,0
116383,0
116382,0
118220,0
113282,0
118222,0
113280,2
113287,0
118225,1
113284,-1
119051,0
113518,0
113049,1
113048,0
113189,0
113044,0
119242,1
113040,0
113043,0
113514,-1
112649,0
113267,0
113263,0
112642,0
112643,0
112396,1
113268,2
112646,1
112395,0
118923,0
116037,1
116035,0
112240,0
112241,0
116030,1
113606,1
113605,1
113604,1
113602,-1
113600,0
118367,2
114936,2
113609,-1
112802,-2
112800,0
112806,0
112807,1
112808,0
112809,0
114931,1
113869,0
113867,2
113863,0
113862,0
113860,-1
115601,0
117035,0
115604,-1
115607,0
115606,0
115609,1
113463,-1
113461,-1
113460,-1
113467,0
113468,0
112730,0
115428,-2
119373,2
119372,0
112734,-2
119376,2
112739,-1
115423,0
115424,-1
115427,0
116179,0
118299,-1
112025,0
112026,2
112027,1
112020,0
112022,-1
115043,1
115040,-4
115731,3
115046,2
115557,1
118511,1
118516,0
115550,1
111618,0
111619,0
111616,1
111617,0
111614,1
114330,1
111610,-1
116174,3
118563,-1
111924,1
111290,0
111920,1
115540,0
111295,0
117405,1
111299,0
117407,0
118445,0
114955,-1
114553,2
114894,0
114556,-2
117975,-2
117601,0
114559,0
117606,0
117973,1
117604,1
114396,0
114397,0
114392,0
114393,0
111722,0
111720,0
118568,1
111726,0
114399,1
111724,2
118421,0
119111,1
119113,2
119115,1
119117,1
113132,1
112921,0
117792,-1
117772,3
113458,1
111437,3
114172,1
111435,0
111433,0
114176,-1
114179,0
111439,0
118928,1
112927,1
115951,0
115953,0
118731,0
115955,0
118737,1
115957,-2
113452,1
118849,-2
113829,-1
116829,1
111569,2
117550,3
117557,-1
117803,0
113984,1
116826,0
116827,1
116550,0
116551,0
116553,0
116557,1
118643,-1
114772,0
114777,0
114775,-1
114744,-1
116958,-2
116959,1
116956,0
116951,1
116736,0
118287,1
116732,0
116739,2
118348,-1
117399,1
117394,1
117397,-1
117396,-1
117393,1
118344,0
114606,1
115533,0
114602,0
114600,0
114601,0
117157,0
117156,1
117153,2
117151,0
114609,-1
115535,1
115534,1
116005,1
114801,-1
116609,0
118239,1
118238,1
115538,0
111179,0
113070,1
113071,2
113077,1
112389,1
111454,1
113254,1
113709,1
113707,0
113704,0
113705,0
112385,0
118693,0
112387,2
112386,0
111457,0
111450,0
117619,2
113380,0
113381,0
113387,-1
113384,1
113385,0
116042,3
111453,0
116046,0
112256,0
112254,0
113673,1
113671,2
113676,0
113674,0
113678,1
117964,1
112811,0
112813,1
112812,0
112815,-1
113731,1
112817,-1
117610,-1
118377,2
113818,0
113812,1
117961,-1
113814,-1
115638,0
115639,0
115634,0
112600,-1
115637,1
115631,0
112656,-2
112655,0
112653,1
112350,0
113498,0
113499,0
113496,0
113493,1
115387,0
119348,-2
111690,-3
112729,0
112727,0
119345,0
112725,1
115388,0
112722,0
112721,0
117127,1
113927,-1
113925,0
113922,0
113920,-1
112033,1
119234,2
118292,-2
112035,0
115700,3
112038,2
115705,0
115706,0
115560,0
115562,0
119237,1
111608,1
115566,0
115567,0
115569,1
111606,0
111601,-1
111600,0
111603,0
119231,0
115092,1
115094,0
115097,34
111932,1
111931,0
111937,0
111284,0
111935,1
119293,0
111939,-1
119297,0
119295,0
111113,-2
111115,-1
114948,0
111117,-1
115413,2
114945,1
113852,0
114946,1
114941,-1
114940,1
114943,0
113853,1
114541,3
114543,2
114549,0
117942,-1
113739,0
114383,4
111738,0
119126,-1
114387,1
118438,1
119122,4
111731,-1
115891,2
111733,0
115893,0
115894,1
113915,1
115896,-1
111736,0
118836,0
117703,0
117701,-1
117706,0
117707,2
115964,-1
118403,0
111426,2
115960,-1
114169,2
114167,1
114164,0
111429,0
114162,1
114160,0
118728,-2
118026,3
118721,3
118725,-1
118727,0
117831,-1
116545,1
116543,-1
116750,0
116541,2
117837,-1
117839,0
116548,2
117018,0
117019,-1
117016,-1
117010,0
118656,2
118653,1
118652,0
114760,1
114762,0
118658,1
114766,1
117493,0
116949,1
117491,1
117496,-1
117495,-1
116943,0
112455,0
117498,1
116947,1
116945,-2
116723,0
116722,0
116720,-1
116725,2
118085,-2
116729,-1
117234,0
114615,0
117129,0
114610,0
114612,1
117122,0
117126,0
114618,1
117125,0
118627,0
116833,0
116831,0
118189,1
118802,1
118327,1
116838,-1
117334,1
114143,1
115451,0
118487,-1
118242,1
114790,2
117246,0
118244,0
116617,-3
116616,0
118248,1
116613,0
113067,0
117237,1
113065,1
118080,1
117233,0
113061,1
118181,1
118088,0
117986,5
117238,0
115458,0
113719,0
113249,0
113715,1
113245,1
113243,2
113713,0
113240,0
114986,-1
116059,0
116058,1
113393,1
113395,1
116051,0
113398,0
116055,1
116057,0
118883,0
113662,1
118394,0
118395,0
113667,-1
115943,-2
113669,0
118866,1
118864,0
112283,-1
112828,0
112285,0
112286,-2
112539,1
112288,0
112825,2
112820,-2
118868,1
118869,-1
113808,1
113803,0
113802,0
113805,0
113806,1
115629,2
115620,1
115625,0
115624,0
112622,0
113247,2
112626,-1
113488,1
112625,0
113484,1
112628,0
113486,0
113481,2
113717,0
113482,0
115391,8
112759,0
117248,1
112753,0
119351,1
112751,0
119357,0
113935,2
113937,0
118932,1
113939,0
115716,2
115715,0
115714,-3
115711,0
115588,0
111639,-1
118538,0
118539,0
115579,2
111630,0
111632,0
118537,1
111634,-2
115571,-2
118533,1
115088,0
117540,-1
115085,-1
117810,-2
119284,0
119287,5
114978,1
115402,0
115401,1
111128,1
114970,1
114972,-1
115408,-1
111120,0
111121,-1
114976,2
111123,4
111256,1
111705,-1
111706,4
114578,1
111701,0
111250,2
111703,0
116811,0
114577,0
114570,-1
115889,-2
111259,-1
119133,0
118409,-2
119131,1
119137,-1
117818,1
114378,0
114379,1
114376,0
116114,0
118402,-1
114375,1
118405,1
119450,-1
116116,0
116117,2
111388,0
118885,-1
111380,1
111382,0
111384,-1
111386,1
117711,-1
117713,1
119474,0
117718,1
117468,3
111410,1
111412,2
114119,1
115976,0
111416,1
111417,0
114112,0
114110,0
115978,0
114117,0
114288,2
114280,1
114286,-1
114284,-2
117954,-1
117952,0
117951,1
118782,-1
118781,0
117959,0
116532,1
118130,0
116537,-1
116534,0
116535,0
117825,0
116539,-1
117820,0
114026,1
114024,1
114757,0
114022,0
114023,0
114753,2
117007,1
117000,1
117003,1
114029,-1
114596,2
114597,2
114595,0
114592,1
118666,2
114591,0
118668,0
118669,0
114598,-4
117480,0
117485,-1
117486,0
119010,0
116289,0
113431,0
118345,-2
116280,0
116282,0
116283,-1
116993,0
116996,0
116449,1
116446,-1
112943,0
116444,0
112829,1
114620,2
114622,-1
114623,0
114625,1
114626,1
114628,0
114629,0
117133,0
117132,2
119432,0
117136,-1
116842,0
116840,1
116844,-1
119318,1
116848,0
116849,-2
112532,0
116199,0
118253,1
118252,0
118256,0
118259,-1
116191,1
116660,-1
112948,1
116194,1
116664,0
116197,0
113013,0
117221,1
117220,0
113014,-1
118094,1
119370,1
113728,2
113238,0
113239,0
113232,0
113233,0
113724,-1
113237,1
113234,0
116066,1
116060,1
116062,1
118899,0
116265,1
116263,0
116260,0
116261,1
118892,2
118890,2
118895,3
116269,3
113658,-1
113128,1
118388,0
113654,0
113655,0
113124,1
113657,1
113651,0
113120,1
113653,0
113834,0
113347,1
113344,-1
112838,1
113342,2
113831,-1
112298,1
112832,3
112527,0
112294,0
112837,0
112835,1
112834,0
115296,1
111973,1
112631,0
118054,0
112634,-2
112637,0
112639,1
112748,3
117985,0
115366,1
112743,-1
115365,1
119121,0
115363,0
115360,-1
112746,1
113900,-1
113902,-1
113905,0
113908,0
115763,-2
115761,1
117982,0
115764,0
112623,1
115768,2
113326,1
117383,2
113489,2
117381,0
118529,1
115509,0
113894,0
115502,2
118522,0
115500,0
118814,1
115506,1
118525,0
113898,1
114966,-1
112629,1
114963,1
114962,0
114960,1
112231,-1
113480,0
111133,0
114509,0
111131,1
111136,0
111134,1
111245,1
111712,3
114569,0
114568,1
111241,1
115852,1
111243,0
119213,0
114563,0
111718,0
111248,0
114565,0
119503,0
115390,0
114368,0
114364,0
113446,0
114361,-1
114363,0
119217,-1
119380,0
119382,1
116148,0
111392,3
111391,0
119388,0
111398,1
111626,3
111625,0
111624,0
111623,0
111620,-1
116915,0
117724,0
117725,0
117721,0
117722,-1
115015,-1
118703,1
118426,0
118706,0
118705,0
111408,-2
111406,1
115984,0
111404,0
115983,0
119128,-2
114298,2
114290,2
114292,-1
114295,0
117922,-2
117924,0
117929,0
116520,-1
117858,1
116526,0
116528,2
117582,0
117584,1
117586,3
117038,1
114034,0
114037,-1
114740,0
114747,2
114745,0
114032,-1
117031,1
117033,2
114038,1
114587,0
114581,0
118676,-1
118675,0
114589,1
118672,3
118670,-1
116299,1
116293,-1
116291,1
116295,1
117456,2
117105,-1
117107,-2
116459,2
117451,0
116987,-3
116986,-1
116457,0
116456,-1
116451,0
116982,0
116452,1
119428,0
114639,-1
114637,0
119424,-1
114635,-1
119421,2
114632,1
114630,0
116853,0
116854,-3
116858,2
116187,-1
116186,0
116184,-1
116181,0
116180,0
116189,1
116679,0
118268,1
118264,1
117023,0
116672,1
116674,1
118262,0
116676,1
113000,3
113002,0
117215,0
117216,3
118069,-2
118067,1
118064,2
118062,1
118060,0
118061,1
113220,2
113223,0
113222,0
116073,1
116071,1
116077,2
117846,0
116273,0
113649,0
114003,0
113138,1
113134,-1
113136,0
113646,1
113644,1
118840,-1
113822,2
113821,0
118223,0
118844,2
113826,0
113825,0
113824,0
116226,0
112512,0
113359,0
112517,1
112198,0
112199,0
112195,0
119427,1
112192,0
113736,1
118284,0
118282,-1
112358,0
112604,-2
112357,0
112607,1
112352,2
115575,1
112602,1
118289,1
112177,0
112175,0
112172,-1
118709,2
115376,1
115370,0
115373,-1
112994,0
112995,2
111898,1
113918,-1
111895,1
111896,0
115479,0
113913,-2
113912,0
111892,0
111893,0
115771,0
115774,2
115777,0
115778,-2
119434,0
113516,1
118846,0
118311,1
115518,2
118838,0
115511,0
115512,1
115514,1
115517,1
118607,-1
119327,-2
118847,1
118312,2
118877,0
114910,0
114911,-2
114916,1
114914,1
112774,-4
112773,0
119321,0
112778,0
118463,0
111272,0
112391,4
111275,0
111276,0
115651,0
111279,0
118468,0
118834,0
114359,0
116389,1
112394,0
114350,1
114353,0
114354,1
114357,0
119397,3
119392,1
119390,0
111652,1
111653,0
111874,-1
111875,-2
111654,2
111655,-1
111658,3
111878,2
118811,1
114134,-1
114136,0
117738,0
114130,0
114132,1
114133,0
117733,1
114138,0
115998,-1
111473,0
111470,0
111471,0
115991,0
111477,1
111475,2
118993,0
117931,2
117932,0
117935,2
116863,-1
117937,0
117938,-1
117027,1
117024,-1
116518,1
117022,0
117020,0
117840,0
117842,1
117844,-1
116513,0
114002,1
111505,3
114004,0
111503,0
114006,1
111509,0
117444,-1
118602,-1
118603,0
117568,2
118604,0
114975,-1
116032,1
116468,0
115920,-2
117447,-1
116138,0
117443,0
117114,2
115883,0
116462,0
116464,-2
117119,-1
111253,1
118116,2
118114,0
114649,1
115881,0
114642,0
119411,-1
111251,0
118119,3
117597,-1
116868,0
118041,0
117591,1
116866,1
116467,1
116860,0
116861,0
111871,0
116644,-2
119418,0
116641,0
116643,0
116649,0
116886,0
116884,1
118278,3
114279,0
116881,0
118272,0
117962,-1
118270,0
116888,0
116889,1
118717,0
118078,0
113034,2
118074,0
118077,0
117203,2
113031,2
117201,0
113033,0
117549,-1
113585,0
113587,0
113580,0
119135,1
113583,1
119134,1
113589,0
118400,-1
116088,-1
116086,1
116084,1
116083,0
116081,0
118711,0
116243,0
116244,0
116246,2
113108,0
113101,1
113106,1
113360,-1
113361,3
113365,1
113367,0
118857,1
118856,-1
118855,-1
113691,0
113692,0
113693,0
113694,0
112413,0
116867,0
112182,0
112187,-1
112184,2
118295,-1
113215,1
112619,1
113217,0
118291,0
112348,0
113744,0
113213,1
112613,0
112344,3
112611,1
112610,2
112617,0
113219,0
112343,0
112342,0
112164,1
112166,1
112162,1
115692,0
115341,0
115690,0
115691,0
115344,-2
112168,0
115694,2
115347,3
112982,1
113968,0
112984,2
111883,0
113963,0
113960,2
111880,-1
113966,-1
111885,-1
111884,1
115749,2
115745,2
115741,-1
112506,0
112503,0
112500,1
111227,0
112962,-1
112508,-1
119098,-1
119094,0
119095,0
119096,0
119091,0
119259,1
119256,0
119253,1
119251,1
114900,1
114905,0
114907,-2
112762,0
112760,0
112766,1
112769,0
116883,3
118471,1
114345,-1
118472,-1
114343,2
114342,-1
111269,0
114340,1
118478,2
111265,2
111263,1
111262,1
114348,1
117698,3
111641,0
111864,1
111867,1
118034,-1
115520,1
114838,1
111863,1
111649,1
114836,0
115528,0
114830,0
114833,2
114832,1
114123,1
114120,0
114125,1
111469,1
111468,1
111460,0
111462,0
111464,0
115973,2
118830,0
115971,1
119079,1
117207,2
115970,1
117909,0
117906,2
117900,0
117903,1
117052,0
116508,0
117056,0
117054,2
117055,0
116503,0
117059,0
118872,0
116506,0
116504,0
111515,-2
117695,-2
111511,0
111513,-1
114018,3
114016,1
